id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,release_year,release_month,release_day,text,processed_text
754730,It's Been Ten Years Since My Home Room Teacher Took My Virginity And Turned My World Upside-Down. Tsukasa Aoi,0.0,0,Released,2020-10-17,0,115,True,/vJwHw1rrlAhFHU1zN39T6WlZAbq.jpg,0,,,ja,ボクの人生を狂わせた担任教師に童貞を奪われてから早10年経ちました。 葵つかさ,"""My first love partner, my first experience was my homeroom teacher."" A pure love sexual intercourse drama depicting a secret physical relationship over 10 years that no one can tell. The days of Platonic SEX that I hid in the school and asked for it many times. Even after graduation, when they meet again at the alumni association, they burn up and seek each other at the hotel. I can't forget about Mr. Tsukasa after getting married ...",0.6,https://image.tmdb.org/t/p/w780/AkxT6En45rb15LO1JYrYbCIDZMe.jpg,,,,,,,2020,10,17,"""My first love partner, my first experience was my homeroom teacher."" A pure love sexual intercourse drama depicting a secret physical relationship over 10 years that no one can tell. The days of Platonic SEX that I hid in the school and asked for it many times. Even after graduation, when they meet again at the alumni association, they burn up and seek each other at the hotel. I can't forget about Mr. Tsukasa after getting married ...  ","first love partner first experience homeroom teacher."" pure love sexual intercourse drama depicting secret physical relationship years one days platonic sex hid school asked many even graduation meet alumni association burn seek forget tsukasa getting married ..."
754731,Radical Acts of Love,0.0,0,Released,2019-05-01,0,111,False,,0,,tt7397292,en,Radical Acts of Love,"Filmed over a three-year period, the film Radical Acts of Love chronicles Linda Folley’s struggle with early-onset Alzheimer’s. The film tells the story of Linda, a master programmer, pilot, scientist, and philanthropist, who was diagnosed with the disease at 52. Stories are woven together with interviews from Linda’s wife and film coproducer Camila Faraday, friends, and family, as well as home movies captured prior to Linda’s diagnosis.",0.851,https://image.tmdb.org/t/p/w780/urIPBaoDkTgKeVDVKQXtFkchgL0.jpg,,"Documentary, Drama",,United States of America,English,,2019,5,1,"Filmed over a three-year period, the film Radical Acts of Love chronicles Linda Folley’s struggle with early-onset Alzheimer’s. The film tells the story of Linda, a master programmer, pilot, scientist, and philanthropist, who was diagnosed with the disease at 52. Stories are woven together with interviews from Linda’s wife and film coproducer Camila Faraday, friends, and family, as well as home movies captured prior to Linda’s diagnosis.  ",filmed period film radical acts love chronicles linda struggle alzheimer’s. film tells story linda master programmer pilot scientist philanthropist diagnosed disease stories woven together interviews wife film coproducer camila faraday friends family well home movies captured prior
754732,The Last Artifact,0.0,0,Released,2020-01-01,0,60,False,,0,https://pbsinternational.org/programs/last-artifact-the/,tt13124120,en,The Last Artifact,"Just outside Paris, France, inside a high-tech vault, requiring three independently controlled keys, rests a small metallic cylinder about the diameter of a golf ball. Encased within three vacuum-sealed bell jars it may not look like much, but it is one of the most important objects on the planet. It affects nearly every aspect of our lives from the moment we are born, to the food we eat, the cars we drive, and even the medicines we take. The Last Artifact follows the high-stakes race to redefine the weight of the world reveals the untold story of one of the most important objects on the planet. The kilogram, the base unit of mass in the International System of Units, helped send humans to the moon and satellites into space. This small hunk of metal is the object against which all others are measured. Yet over time, its mass mysteriously eroded by the weight of an eyelash. A change that, unbeknownst to most, unleashed a crisis with potentially dire consequences.",0.951,https://image.tmdb.org/t/p/w780/uo53z2TiKKENfzsPwc6SzC0GLfv.jpg,,Documentary,,,"English, Swedish","physics, science knowledge",2020,1,1,"Just outside Paris, France, inside a high-tech vault, requiring three independently controlled keys, rests a small metallic cylinder about the diameter of a golf ball. Encased within three vacuum-sealed bell jars it may not look like much, but it is one of the most important objects on the planet. It affects nearly every aspect of our lives from the moment we are born, to the food we eat, the cars we drive, and even the medicines we take. The Last Artifact follows the high-stakes race to redefine the weight of the world reveals the untold story of one of the most important objects on the planet. The kilogram, the base unit of mass in the International System of Units, helped send humans to the moon and satellites into space. This small hunk of metal is the object against which all others are measured. Yet over time, its mass mysteriously eroded by the weight of an eyelash. A change that, unbeknownst to most, unleashed a crisis with potentially dire consequences.  physics, science knowledge",outside paris france inside vault requiring three independently controlled keys rests small metallic cylinder diameter golf encased within three bell jars may look like much one important objects affects nearly every aspect lives moment born food eat cars drive even medicines last artifact follows race redefine weight world reveals untold story one important objects kilogram base unit mass international system units helped send humans moon satellites small hunk metal object others yet time mass mysteriously eroded weight change unbeknownst unleashed crisis potentially dire physics science knowledge
754733,FUCK STAGE Moko Sakura,0.0,0,Released,2017-11-01,0,236,True,/4Wj8OvOU7F8ZSRaxT2wDgjXnuQi.jpg,0,,,ja,FUCK STAGE 桜もこ,"The first generation of a super-large idol group in Sotokanda! The most popular innocent beautiful girl makes her debut in MUTEKI! ""Even idols like sex ... Teru"" Finally lifted the ban on SEX that was banned all the time while enrolled! After 5 years of idol activity, she is ashamed of her faint in agony FUCK on the next stage! In agony skewered 3P that shakes a slender sensitive body and forgets the camera in tension and excitement. Debut SPECIAL of genuine idol determination!",0.6,https://image.tmdb.org/t/p/w780/sKeFViXjynmwVgxpwSZJftiRKx6.jpg,,Documentary,Muteki,Japan,Japanese,"blow job, threesome, debut, foursome, sex with an idol",2017,11,1,"The first generation of a super-large idol group in Sotokanda! The most popular innocent beautiful girl makes her debut in MUTEKI! ""Even idols like sex ... Teru"" Finally lifted the ban on SEX that was banned all the time while enrolled! After 5 years of idol activity, she is ashamed of her faint in agony FUCK on the next stage! In agony skewered 3P that shakes a slender sensitive body and forgets the camera in tension and excitement. Debut SPECIAL of genuine idol determination!  blow job, threesome, debut, foursome, sex with an idol",first generation idol group popular innocent beautiful girl makes debut idols like sex ... finally lifted ban sex banned time years idol activity ashamed faint agony fuck next agony skewered shakes slender sensitive body forgets camera tension debut special genuine idol blow job threesome debut foursome sex idol
754734,The Cloud Of Unknowing,0.0,0,Released,2019-12-26,0,16,False,,600,https://vimeo.com/324858885/description,tt10037044,en,The Cloud Of Unknowing,"The Cloud of Unknowing observes a Trappist abbey in Spencer, MA and spiritual seekers in the city of Boston, in order to explore themes of contemplation, mysticism and the quest for God, using mixed-format and experimental techniques.",0.6,https://image.tmdb.org/t/p/w780/bUuKJspKg3kjng3CuxJ60RoE4bA.jpg,,Documentary,,United States of America,English,,2019,12,26,"The Cloud of Unknowing observes a Trappist abbey in Spencer, MA and spiritual seekers in the city of Boston, in order to explore themes of contemplation, mysticism and the quest for God, using mixed-format and experimental techniques.  ",cloud unknowing observes trappist abbey spencer spiritual seekers city boston order explore themes contemplation mysticism quest god using experimental
754735,"""No Matter How Much You Cum, I'll Keep On Licking You"" My Little Stepsister Is The Greatest, Because She'll Keep On Sucking My Dick Even After I've Cum Exclusive No.3 A New Blowjob Queen Has Cum! Angelic Followup Dick Sucking! Ema Futaba",0.0,0,Released,2020-10-10,0,119,True,/o700tenwCxhD1tt8ke8Iii9VVoy.jpg,0,,,ja,「イッても舐め続けます」 射精後もしゃぶり尽くす最高の妹 専属第3弾 新生フェラチオクイーン誕生！天使の追撃おしゃぶり！ 二葉エマ,"149 cm! F cup! Exclusive 3rd bullet! ! Birth of a new fellatio queen! Angel's chasing pacifier! This time sucking exhaustively! ! Even if you ejaculate, keep sucking x2! So let's go out again! ? Raging Pursuit Fellatio! ! Semen mass ejaculation! Lick and treat the hot cock of ejaculation squirt! Semen Cum In Mouth! ! Cleaning blowjob required! ! Plenty of subjectivity! Sister who never stops fellatio! Pull it out with a blowjob and insert it and suck it again! It's the best! !",0.6,https://image.tmdb.org/t/p/w780/9mD3CTzIothBaFWGwWJM6wR0n7D.jpg,,Documentary,,,Japanese,"blow job, pov (point of view)",2020,10,10,"149 cm! F cup! Exclusive 3rd bullet! ! Birth of a new fellatio queen! Angel's chasing pacifier! This time sucking exhaustively! ! Even if you ejaculate, keep sucking x2! So let's go out again! ? Raging Pursuit Fellatio! ! Semen mass ejaculation! Lick and treat the hot cock of ejaculation squirt! Semen Cum In Mouth! ! Cleaning blowjob required! ! Plenty of subjectivity! Sister who never stops fellatio! Pull it out with a blowjob and insert it and suck it again! It's the best! !  blow job, pov (point of view)",exclusive birth new fellatio chasing time sucking even ejaculate keep sucking raging pursuit semen mass lick treat hot cock ejaculation semen cum cleaning blowjob plenty sister never stops pull blowjob insert suck blow job pov
754736,Sex Girl 3,0.0,0,Released,2020-09-15,0,63,False,/yZXkubwwqP5EZfXPwB4PEyHRMq0.jpg,0,,,ko,섹스 소녀 3,"Ji-hyeon and Min-soo are a younger couple who just got married and started a family. For Ji-hyeon, Min-soo is a perfect husband without shortcomings, but the only downside is that she is not satisfied with her younger husband's sexual life due to her strong sexual desire. Then one day, Ji-hyeon, who accidentally placed an order through a delivery app, found out about a delivery man named Dong-hoon who came to their home to drink a glass of water, and then she finally crossed the line. Ji-hyeon, who has tasted the thrill that she has never felt from Min-soo, visits Dong-hoon every night, and her husband Min-soo spends each day with her without knowing this... The love game between a man and a woman, who cannot be seen at all, is just beginning.",2.507,https://image.tmdb.org/t/p/w780/hT6PHRZz1i48Den2kB7kO6AcaS3.jpg,,Drama,,South Korea,Korean,softcore,2020,9,15,"Ji-hyeon and Min-soo are a younger couple who just got married and started a family. For Ji-hyeon, Min-soo is a perfect husband without shortcomings, but the only downside is that she is not satisfied with her younger husband's sexual life due to her strong sexual desire. Then one day, Ji-hyeon, who accidentally placed an order through a delivery app, found out about a delivery man named Dong-hoon who came to their home to drink a glass of water, and then she finally crossed the line. Ji-hyeon, who has tasted the thrill that she has never felt from Min-soo, visits Dong-hoon every night, and her husband Min-soo spends each day with her without knowing this... The love game between a man and a woman, who cannot be seen at all, is just beginning.  softcore",younger couple got married started perfect husband without shortcomings downside satisfied younger sexual life due strong sexual one day accidentally placed order delivery app found delivery man named came home drink glass water finally crossed tasted thrill never felt visits every night husband spends day without knowing this... love game man woman cannot seen softcore
754737,Sex Girl 4,0.0,0,Released,2020-10-14,0,74,False,/onvk9apTBFgMWe2rxK9cMa6Df0J.jpg,0,,,ko,섹스 소녀 4,Yoo-jeong and So-hyeon are not real siblings but have lived together since childhood. So-hyeon is caught by Yoo-jeong spending time at home with her boyfriend. Min-soo saw Yoo-jeong naked in the bathroom. Yoo-jeong is interested in such Min-soo and seduces Min-soo. Min-soo knows that Yoo-jeong and So-hyun are not real sisters and approaches Yoo-jeong right away. So-hyeon finds out and So-hyeon breaks up with Min-soo. Min-soo played with two sisters...,8.623,https://image.tmdb.org/t/p/w780/v7Ej04Fs9lHcWJtcqSOxDa5EIj5.jpg,,Drama,,South Korea,Korean,softcore,2020,10,14,Yoo-jeong and So-hyeon are not real siblings but have lived together since childhood. So-hyeon is caught by Yoo-jeong spending time at home with her boyfriend. Min-soo saw Yoo-jeong naked in the bathroom. Yoo-jeong is interested in such Min-soo and seduces Min-soo. Min-soo knows that Yoo-jeong and So-hyun are not real sisters and approaches Yoo-jeong right away. So-hyeon finds out and So-hyeon breaks up with Min-soo. Min-soo played with two sisters...  softcore,real siblings lived together since caught spending time home saw naked interested seduces min-soo. knows real sisters approaches right finds breaks min-soo. played two sisters... softcore
754757,Silent Emotions,0.0,0,Released,2020-01-23,0,24,False,,0,,,hi,Silent Emotions,A gay man who doesn't believe in relationships ends up spending the night with an escort. Both get to open their hearts.,0.6,https://image.tmdb.org/t/p/w780/iM8eImPzlL1Oar903eiciqjvTHf.jpg,,,,,,,2020,1,23,A gay man who doesn't believe in relationships ends up spending the night with an escort. Both get to open their hearts.  ,gay man believe relationships ends spending night get open
754745,The Public Image Is Rotten: Songs From The Heart,0.0,0,Released,2018-05-25,0,270,False,,0,,,en,The Public Image Is Rotten: Songs From The Heart,"A career boxset coming in the form of a 5CD/2DVD is released to coincide with the career-spanning documentary film about Public Image Ltd titled The Public Image Is Rotten.  This box set ‘The Public Image Is Rotten (Songs From The Heart)’ features the PiL Singles Collection, B-sides, Rarities and Radio Sessions, 12” Mixes, Unreleased Mixes and Tracks + a Live concert from New York Ritz in July 1989. The DVD includes PiL promo videos + some live footage from the BBC’s Top Of The Pops and Old Grey Whistle Test. Just in case that wasn’t enough, we’ve also included two live concerts, the first Tallinn Rock Summer Festival in Estonia 1988 and the 2013’s Enmore Theatre in Australia.",0.6,https://image.tmdb.org/t/p/w780/mgOlWjYfFB1fBUgxWIpwE8g5qVu.jpg,,Music,"Virgin Records, Virgin Video",United Kingdom,English,,2018,5,25,"A career boxset coming in the form of a 5CD/2DVD is released to coincide with the career-spanning documentary film about Public Image Ltd titled The Public Image Is Rotten.  This box set ‘The Public Image Is Rotten (Songs From The Heart)’ features the PiL Singles Collection, B-sides, Rarities and Radio Sessions, 12” Mixes, Unreleased Mixes and Tracks + a Live concert from New York Ritz in July 1989. The DVD includes PiL promo videos + some live footage from the BBC’s Top Of The Pops and Old Grey Whistle Test. Just in case that wasn’t enough, we’ve also included two live concerts, the first Tallinn Rock Summer Festival in Estonia 1988 and the 2013’s Enmore Theatre in Australia.  ",career boxset coming form released coincide documentary film public image ltd titled public image box set public image rotten heart)’ features pil singles collection rarities radio sessions mixes unreleased mixes tracks live concert new york ritz july dvd includes pil promo videos live footage top pops old grey whistle case enough also included two live concerts first tallinn rock summer festival estonia enmore theatre
754749,Salada mista,0.0,0,Released,2015-10-03,0,3,False,,0,,,pt,Salada mista,"A profound penetration into a fantastic and sensual world in which fruits and vegetables are mistaken as our deepest most hidden desires. Here, we have them in all sizes, all formats, all colors, for all tastes. In this market, no one goes home hungry.",0.6,https://image.tmdb.org/t/p/w780/b63OvP76hsVDlwaMs15brgPmCwT.jpg,,,,,,,2015,10,3,"A profound penetration into a fantastic and sensual world in which fruits and vegetables are mistaken as our deepest most hidden desires. Here, we have them in all sizes, all formats, all colors, for all tastes. In this market, no one goes home hungry.  ",profound penetration fantastic sensual world fruits vegetables mistaken deepest hidden sizes formats colors market one goes home
754750,The WWF's Even More Unusual Matches,0.0,0,Released,1987-02-01,0,0,False,,0,,tt6113616,en,The WWF's Even More Unusual Matches,See the WWF's stars in some of the most unusual matches.,0.712,https://image.tmdb.org/t/p/w780/igsKylJW7Y1I4YuLlyMeQQhXpRB.jpg,Here is wrestling at it's most bizarre!,,Coliseum Video,,,,1987,2,1,See the WWF's stars in some of the most unusual matches. Here is wrestling at it's most bizarre! ,see stars unusual wrestling
